age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
112.58,1.2127572,-15.86295,-40.132534,19.845652,1.5690672,36.582047,-7.6633835,34.82851,-8.930949,2.2353086
112.557,11.736094,-0.009561535,-7.7848945,37.736744,11.57301,6.8948483,50.73437,50.81378,24.41118,56.39865
112.534,24.4019,-79.0711,-39.65555,11.757136,-7.974082,2.3760257,-2.9745915,11.63988,-23.353277,8.42795
112.512,-6.1239557,-25.979979,51.109352,4.698377,8.6645355,14.653515,20.170883,-17.414352,28.72025,17.134094
112.489,-44.855045,-12.420431,65.039154,-7.5336337,-24.315037,-21.900936,-35.529335,32.857338,-23.614408,10.605441
112.466,-19.800333,-5.7501235,-14.641211,-6.258428,36.913364,0.58049536,18.29359,3.589898,-15.889825,-16.396488
112.443,20.36047,-51.4751,-1.4872537,20.14345,14.943943,-41.228714,-29.333546,-11.665726,-6.1608114,46.366856
112.42,30.372305,-38.174225,-11.074954,-34.161366,-38.290947,28.136738,17.636248,-25.605143,19.79494,-6.3778725
112.397,-9.486845,33.00218,-31.559986,-28.330046,-15.157572,-12.577039,16.592207,1.1332281,21.69877,35.207752
112.374,-14.058547,-35.35045,-13.833899,-11.053711,-24.048054,-42.645985,-15.440945,-21.09211,36.072372,22.617992
112.351,-7.205476,57.174744,-50.1967,21.292011,-26.74058,7.8662405,17.869688,22.557907,-19.613358,-20.686068
112.329,14.460903,-35.340225,-16.785927,-38.671448,38.27956,-4.248943,7.9805903,25.091381,2.612058,22.756294
112.306,20.552933,36.643024,3.216983,-12.068404,56.67479,-20.562141,-3.9811857,-12.1510725,-1.5586478,20.900488
112.283,-7.3470435,41.631332,5.547118,-34.9283,0.83152467,2.1069002,-7.4139767,21.941343,-2.2485654,-61.135174
112.26,36.83356,-20.18182,7.7119427,-7.4993563,22.587955,27.840164,-9.94229,25.808798,-22.3454,-44.63749
112.237,-1.9434836,-12.895521,-60.306786,-21.4194,1.0037513,8.359178,42.471703,-43.675957,17.060286,-19.998255
112.214,7.1896114,18.943712,28.88072,8.185705,57.801567,-4.626909,46.77262,24.13409,6.9021206,25.426435
112.191,31.277464,45.56748,-34.322994,-25.722868,-6.7980647,-32.02294,-5.0654316,-35.48222,12.351812,-29.987093
112.168,2.218946,-3.144297,4.7949576,-11.343143,11.558286,-26.423702,68.368416,-16.502598,-5.3851438,27.893887
112.146,-18.764044,14.056451,-43.49503,10.20412,6.582034,-21.691797,33.25983,23.49432,35.923046,10.821843
112.123,7.66736,-24.089468,1.76617,-11.484285,7.009625,16.055323,-15.891008,37.411156,30.479698,20.58493
112.1,2.031274,19.33766,33.075787,-7.153062,-3.7721012,-19.915014,-8.314576,-9.464494,22.188768,-2.3069205
112.077,-20.594461,-15.4224615,-0.46741745,-37.828087,-10.410247,32.94467,28.789322,-39.535522,-20.623562,-58.938934
112.054,3.603459,-5.967087,-30.329464,14.305593,7.782247,-14.1801,-0.6804731,-46.76086,-27.609713,15.516397
