age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
182.875,18.030148,-48.80586,29.648018,-24.806778,54.261898,-29.748251,61.85033,-43.73911,-77.4797,-10.365554
182.83,-47.128716,50.097546,40.801914,-0.86052406,-43.179558,42.130394,62.126648,-26.138277,-5.4757915,59.034855
182.784,-106.64983,87.95421,78.61244,0.15750967,53.78864,39.13673,27.246275,-16.556257,6.392532,-81.30849
182.738,-8.270442,9.390162,51.41271,1.5731325,27.30552,142.76247,-29.577229,-28.950594,33.094,-15.56186
182.692,12.724003,20.544588,82.79128,26.33039,44.892,74.62952,-71.22082,-65.96395,-15.191561,21.994009
182.646,16.436996,-8.289357,-5.1114454,72.5997,12.339117,26.510992,72.251816,-32.712803,-50.435078,3.7526932
182.601,-32.918934,8.444144,-70.85776,6.188642,-37.251392,-43.095264,50.87216,22.18524,-83.62712,4.15202
182.555,-30.509905,-53.675243,-116.42111,52.484756,-13.17786,82.2523,-10.484391,-5.8569374,-24.260775,-14.66396
182.509,40.173244,31.744635,-21.35792,-19.063272,-12.730306,-5.954582,1.2255464,-12.088171,-9.876315,-16.235462
182.463,31.601744,-26.994766,9.085194,42.934525,-83.50408,15.836233,22.55702,20.613083,0.00399733,-16.251873
182.418,53.85465,76.3267,-28.483135,-38.879467,-33.955494,-15.846414,32.008854,-7.3349085,56.346004,108.48468
182.372,77.851395,-18.890894,8.5282955,-14.480361,-40.666153,65.04956,5.1259875,13.373263,-5.03497,21.652622
182.326,57.136524,-46.05879,-15.807333,76.49214,93.75382,-13.556236,5.6923037,8.049434,-23.334202,2.8772664
182.28,36.23372,-88.9698,5.0335,45.10412,54.035233,-84.082535,44.97595,92.7174,-8.8735285,59.627033
182.234,-8.778984,7.2106295,-10.707408,47.03097,21.319279,21.79152,67.65388,68.23765,-1.7578703,-31.063452
181.96,6.2562575,79.63341,19.985682,-17.555267,26.459555,-85.41205,28.46384,-0.68183285,-55.802353,60.704044
181.914,0.7968638,3.273516,47.6969,-65.03053,-52.16345,2.7256367,-18.448162,-67.32871,-73.235,12.0357
181.868,44.850597,-23.92983,-28.433586,-69.69084,38.718224,56.832767,-88.17857,-38.33677,-115.10903,41.0255
181.822,28.844597,-30.063961,-8.095492,-146.22206,-16.806818,-39.744537,-45.246845,49.253048,-118.53321,67.72705
181.777,-43.621304,-76.84768,-12.296143,-39.123917,-9.260619,22.114326,17.332397,37.355377,13.664003,57.505344
181.731,-17.733086,5.043209,-76.02631,14.057973,24.74296,30.21462,38.878933,49.3921,3.013958,-29.91848
181.685,-57.50765,-42.10504,-35.329918,-17.589794,18.877073,-8.066002,23.204248,-23.049372,33.373974,27.564415
181.639,24.646574,41.957054,4.241571,-30.792742,-8.548257,7.036062,-39.297245,49.956814,-5.441479,42.25601
181.593,-32.874596,94.07787,-90.82967,-43.861275,12.937683,98.025024,-36.709087,-29.265635,40.23589,125.826
181.548,6.0746093,79.9703,-60.522552,-28.095644,13.618723,52.93607,72.85266,-5.897206,78.42533,51.751877
181.502,-11.82424,6.4715734,-46.79833,-80.36241,27.136671,20.735744,3.5428243,8.599313,20.07649,6.5936117
181.456,0.94140875,19.259691,-64.6691,35.433174,44.87711,-15.187162,21.889568,32.422585,31.065407,12.467773
181.41,3.8188596,-44.943356,-5.4716706,-40.04557,-53.25485,68.71291,42.067802,-33.812286,4.312715,52.26358
181.365,-14.039295,-14.857953,20.827984,-11.344731,-95.932014,-14.167329,-42.866257,24.464272,71.23422,48.28015
181.319,-25.87826,34.9638,-86.36513,-135.86981,-18.689812,24.127337,-47.340992,-36.907513,33.31066,-34.356865
181.273,-4.0117583,10.639719,-35.46733,59.57831,-10.111864,37.055042,-10.279759,2.4028027,-37.67526,-50.393333
181.227,-83.493195,75.62543,-80.018524,-12.902983,-24.878336,7.2058263,-2.40317,45.99212,-22.840914,10.772148
181.181,29.089504,-0.8394647,-10.754893,-19.479956,-55.38741,-32.392315,28.060968,17.20115,-10.002257,87.297874
181.136,43.937286,-24.145382,-0.17272258,-75.37964,8.862956,21.151735,48.405823,-71.3436,-1.658816,87.19848
181.09,-20.140118,-9.355704,-5.8322644,-16.332056,-40.51012,80.3879,-20.177155,-21.915117,76.67681,4.888025
181.044,-66.37877,-56.071323,92.04461,-10.368581,4.160798,-75.36431,-1.8006649,40.49024,65.98161,-37.165527
180.998,15.183932,-8.455725,45.727848,-10.10429,-46.37581,33.966377,-7.8252015,6.3756027,62.48758,-2.0254607
180.953,7.245879,26.372328,-18.417307,-113.67846,25.754568,-81.736534,61.306046,-27.60767,2.758484,-45.26207
180.907,36.395443,-20.41336,-22.24172,2.5508397,-14.51867,-8.231836,-24.687992,88.69445,3.5757284,-22.69865
180.861,77.25446,7.8217225,-51.202682,42.593082,-23.106617,0.6776902,12.578363,-6.585037,21.003855,112.59401
180.815,46.151905,-66.87508,-80.044174,-11.547781,-74.80578,-14.475994,1.3958579,-42.648613,-18.94996,35.78171
180.769,33.91587,-51.57113,7.258261,28.746841,-30.244867,44.021866,59.533707,-24.181799,-29.020021,-4.245308
