age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
132.899,0.09797071,-1.2180408,0.16772045,-1.1764439,0.3361367,0.6571982,1.2655722,-0.7286285,2.3009925,0.48315474
132.868,1.0270892,-1.276472,-1.2990414,-0.25134343,0.11323462,0.26083937,1.5563424,-1.6416328,1.9419456,-0.6834177
132.837,-0.7358441,0.0749136,-0.06190165,-0.695562,-0.12740982,-1.267427,1.6691607,0.77311486,0.9433354,-0.6832484
132.806,0.023317741,-0.17434086,1.0770109,-0.5170571,-1.4636803,0.35549772,0.9911548,-0.192595,0.14539003,-0.3846626
132.775,1.2754858,0.20646718,0.025056815,0.9781786,-2.329234,-0.15687516,-0.83596385,0.12564747,1.1905228,-1.1953971
132.744,-1.2635823,-0.7866852,0.04054416,-0.30922863,0.68508416,-0.8686583,-0.37434468,0.7474562,-0.034837008,0.018216835
132.713,0.25346223,-0.52567995,1.2867497,-1.5104861,1.5980815,-0.50671816,-0.38043654,-0.14592339,3.0655184,0.557678
132.683,-0.51811814,-0.62826604,0.8558438,-1.4730126,1.7989799,-2.1349366,0.054543626,-1.1007043,-0.26659286,-1.134504
132.652,-0.60979754,0.24694063,-0.4573104,-3.0907893,-0.6318275,-0.20003755,-0.512251,-1.069903,-1.5895755,0.8309106
132.621,-2.8117883,2.279184,-1.377776,1.4604462,0.27258968,1.6771548,-0.45283303,0.2616166,1.1527432,1.022897
132.59,0.5309204,-1.3557006,0.83034205,-1.0324104,-0.30423185,1.0984603,1.0600259,0.44320068,0.93820524,-0.45529377
132.559,1.3964059,1.8540679,-0.2740443,-0.6148575,1.5237619,-0.40334898,0.04139382,-0.5154015,2.281707,-0.4552065
132.528,0.2859814,1.3764132,-0.3570488,0.1520213,1.4639463,0.67397135,-1.0705228,-1.370296,0.9020638,-0.49019128
132.497,-1.8277035,1.191111,-0.4571564,0.107454,1.8688958,0.24094574,0.5235973,-0.5079616,-0.7368613,0.014423689
132.467,0.0910585,0.46317172,-0.46360978,0.5186751,-1.1228355,0.65440583,0.9912403,-1.1423965,-2.5276308,-1.4229339
132.436,1.9176503,-1.2552235,0.33207378,-0.065455675,0.35625562,0.94470257,0.1699714,0.61112,-1.0695194,-1.117702
132.405,1.2233092,-0.025925517,0.984608,-0.4194156,0.0756559,2.4550588,-0.7508744,0.07972984,0.31366965,0.73028547
132.374,2.4245002,-1.124535,0.08791834,-0.049511883,0.18150176,2.2160516,-0.11282452,1.0691173,0.794175,-1.8391249
132.343,-0.08722835,-1.2308973,0.3959231,-0.4174636,-0.6713645,0.5809965,-1.3635442,-0.4143385,0.9886,0.21194567
132.312,-1.1556251,0.6832746,0.8786938,-0.114969425,0.30640057,-0.78362924,0.62365854,0.34317082,-0.93626165,-0.266363
132.281,0.617026,-0.7330886,-1.2726182,1.2715089,-0.85459447,0.8719914,1.0772612,2.206191,-0.21363929,-0.18561424
132.25,0.5040473,-1.7595,0.4833865,1.4493253,1.2491521,0.33424342,-1.7281862,-0.53845304,0.67364585,-0.016824372
132.22,0.58545387,-0.3456414,1.1734625,0.35268208,-0.27483043,0.10796664,-1.1743255,-1.9164981,-0.360703,-1.1264328
132.189,1.0298011,-0.29721913,1.9482442,-1.5757095,-0.26279417,1.7244202,-0.4375953,0.32765645,-0.07332707,-0.25043738
132.158,1.629223,0.91881317,1.3879241,-2.1019146,-0.7078959,1.8837527,-0.16975717,2.0463517,-0.45603058,0.18501991
132.127,2.3917217,1.1337512,0.35448024,-1.9519562,1.7727689,-1.6665937,2.1767004,-0.7036023,-0.534928,0.037951175
