age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
112.58,-0.2039663,0.294046,-0.08459767,1.1983355,-0.11174621,0.6330347,-0.33373478,-0.37254143,-0.2717476,0.40677306
112.557,0.3792429,0.20259197,-0.56437856,-0.2891693,-0.05963392,-0.5066841,0.018258465,-0.31872347,-0.3218816,0.09473749
112.534,-0.12685707,0.5011039,-0.30969018,0.12358166,0.2948522,-0.4524064,0.6634159,0.24657169,0.4045162,-0.5164927
112.512,-0.15987062,-0.8021338,1.0602969,-0.17351046,-0.12889084,-0.2931912,-0.41645196,-0.25526163,0.07367726,0.15385254
112.489,0.1982582,-0.027467258,-0.08088764,-0.10865623,-0.9738395,0.04239181,-0.42118716,-0.3790364,0.7341551,0.1001487
112.466,0.26298845,-0.34952167,0.14031361,0.6976535,-0.7106674,-1.2882453,-0.39494455,0.20800903,-0.7741439,0.08670859
112.443,0.31369603,-0.14885895,-0.33479464,0.18626875,0.56194067,0.04368433,0.2977171,-0.119811095,-0.0506286,-0.20344774
112.42,-0.37617898,-0.5971606,-0.08284571,0.060405552,-0.2961934,-0.058476973,0.58221084,-0.27540487,0.21995702,0.1360015
112.397,0.8172338,0.35838273,0.2547438,0.20235959,0.06775533,-0.2568767,0.32351643,-0.4301427,-0.08928899,0.4202462
112.374,0.31634593,-0.38933188,-1.2587903,0.185734,-0.22471033,0.12607409,-0.23959441,0.1291037,0.5840206,0.009210934
112.351,-0.13087621,-0.086138055,-0.3282489,-0.19770764,-0.17553356,0.5128673,0.69110304,-0.39398643,0.50683343,0.20141442
112.329,-0.019596117,0.05613119,0.54558784,-1.0784519,-0.4912366,0.16706951,0.33878595,-0.5782514,0.24430794,0.19862501
112.306,0.20020044,-0.10341948,-1.2411104,-0.20223035,0.40527862,-0.120072044,0.3279592,-0.7266997,0.49237457,-0.029939083
112.283,-0.40515253,-0.89264435,-0.16910754,-0.45315593,0.22941963,0.25533643,0.48440042,0.5693801,0.3217268,-0.12872015
112.26,0.33553594,-0.56639177,-0.09974694,0.39177108,-0.7134346,0.27671936,0.016016686,0.5377262,0.56728256,0.54545265
112.237,-0.41684815,-0.05740983,-0.004198522,0.009430312,0.68480957,-0.46102118,-0.27561334,-0.057936467,-0.7627307,0.14732802
112.214,-0.11171114,0.105786346,0.59779066,-0.4024762,-1.2761114,-0.40697765,0.7333385,0.5490358,0.799593,0.07816746
112.191,0.17676648,-1.034456,-0.020148013,0.3467807,-0.11191179,0.04371142,0.5521188,-0.82992023,0.12843248,0.12556846
112.168,0.09356371,0.32052258,0.6038754,-0.12227257,-0.6550071,0.6758528,-0.44966128,-0.15009287,0.09289703,-0.18371241
112.146,0.4093845,-0.43621227,-0.33869317,0.43516383,0.90485644,-0.3501732,-0.5676419,-0.251933,-0.6276054,-0.052394457
112.123,0.9413086,-0.30326772,0.3729198,0.72469586,0.38371977,0.39897323,-0.861544,0.023653954,0.51966655,0.3773588
112.1,-0.52218515,0.10669595,1.0514641,0.21348834,0.26851246,-0.9472848,-0.14227977,-0.44722262,0.091012284,-0.6246189
112.077,0.0070522726,-0.3123783,-0.35125393,-0.5862455,0.5073027,0.38579327,-0.95110464,0.8911304,0.4516664,-0.30863258
112.054,0.06461106,1.0542498,0.3393301,-0.4194796,0.03281115,0.28078154,0.5276089,-0.61937207,0.46313846,0.46911377
112.031,-0.55004674,-0.123702906,-0.33896634,0.64434755,0.31888583,0.009367143,-0.45537224,-0.08037976,0.2983337,-0.040482637
112.008,0.8491235,0.23496732,0.34854832,0.74122477,0.3617202,-0.49254268,-0.028708842,-0.4018892,0.24089853,0.1085688
111.985,0.3346066,-0.826217,-0.008314422,-0.4470898,0.15888089,-0.935955,-0.0647154,0.5955166,-0.37352216,0.12964861
111.963,-0.28009278,0.029211164,-0.63592136,-0.061820358,0.08827829,-0.6048618,-0.25962886,-0.1381816,0.329893,-0.14453362
111.94,0.5855335,0.45909742,0.22279508,0.0002345285,-0.6601831,-0.36553058,0.3762765,0.035934795,-0.49438885,0.61880934
111.917,0.190292,-0.27203327,0.56306565,0.73146117,-0.18999647,0.51517963,-0.23984635,0.13903461,-0.03510884,0.09650289
111.894,-0.08581906,0.12471743,0.6612217,0.058268484,0.5161733,-0.17407805,0.39247608,0.8286858,-0.2234523,0.5995861
111.871,0.3151378,-0.0447415,0.06157096,0.15315598,0.40593195,0.14410652,-0.18624644,0.4349842,0.03576427,0.1464281
111.848,-0.43260634,-0.30768606,-0.52301425,0.6211959,-0.32431895,0.99428624,-0.25639918,0.24176326,0.022375517,-0.12702051
111.825,-0.47600782,0.049954403,0.73429453,0.40846902,0.32463327,-0.14484358,-0.70391476,0.35998207,-0.44885114,0.11905822
111.803,-0.7745353,-0.18080798,0.11025265,0.9876671,-0.31855503,-0.2845234,0.09416616,-0.21928789,0.74518734,-0.09595196
111.78,0.39543432,-0.5630768,-0.30578196,0.8694123,0.4490533,0.06055359,-0.13109726,0.5133664,-0.08048104,0.25017262
111.757,0.036098745,0.115690775,0.39539453,0.51261127,-0.18203795,0.089828566,-0.28555736,-0.5101719,-0.017815113,-0.14179714
111.734,0.09350075,0.5609079,-0.5706129,-0.034631185,-0.24416211,0.6204673,-0.63433635,0.38837683,0.12342303,0.6292516
111.711,0.20929118,-0.60962355,0.10075403,0.03664501,0.13646457,-0.14648184,0.06331375,-0.19919868,0.72255546,-0.61227685
111.688,0.2156406,-0.8006497,0.8804614,0.3156333,0.502082,1.0039932,0.13253127,-0.18359816,0.27520776,0.28678924
