age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
90.375,-0.71001905,-0.62892276,-0.475727,-1.0966607,-0.8466513,-1.5376539,0.15993233,-0.3186576,-0.11608554,1.1063
90.349,-0.6414272,-0.9583203,-1.0489208,-0.026532585,-1.1579969,-0.90495676,-2.7562113,0.404871,-1.0008023,0.31782183
90.322,1.98842,0.84066135,-2.4034371,-0.30338278,-1.0187771,-0.73169255,0.027955037,0.72901094,-0.85615927,0.56960094
90.296,-0.4438697,-0.82114804,0.11743896,0.502671,-0.73915696,0.3878777,-0.93678373,-1.0957443,-1.5690893,1.1007215
90.269,-1.1045978,-1.4386351,1.4455845,-1.3316629,-0.40604666,1.3450093,-0.07756068,-2.2535326,-0.06470685,1.5865628
90.243,0.08347281,0.66314423,0.439189,-0.5776286,-0.19633903,0.7781913,1.2051231,0.1229144,-0.83036464,0.029314583
90.217,-1.1870601,0.7079226,-0.47036904,0.09732409,-0.47123742,-1.2592624,-1.1261456,0.68663806,0.036536086,-0.039093625
90.19,0.41497877,0.34814563,-1.5081853,1.1340919,-0.22923036,-1.3228346,0.9306914,2.3713984,-0.45502532,-0.37628472
90.164,0.3323902,0.10186038,-0.23172575,0.25885975,-0.6353891,-1.1059768,0.24099419,2.0871456,-2.208446,-1.7689813
90.137,-1.0904754,-2.1159115,0.5381386,-0.27958322,0.18077427,0.32121927,-0.5027918,0.8041851,-1.7202426,0.44378102
90.111,-0.47282857,-0.06336094,0.06414845,-1.6855313,-0.38714176,-0.42836833,-0.080304876,1.3487201,-1.697808,-1.2196758
90.084,1.512647,-1.337575,1.819264,0.8174885,0.8578462,-1.3193552,-0.3463689,2.986663,0.024334699,0.39810193
90.058,-0.33237588,0.107770294,2.5397236,0.3025484,0.8385857,-0.03444246,-0.40778917,-0.35989767,0.2590676,-1.1002835
90.031,1.6515554,1.4640739,1.0723689,1.1366011,-0.047977917,0.09775546,0.6047737,1.0345006,-1.0903705,-1.3864541
90.005,-1.1637563,0.5291705,0.24515317,0.2381981,0.7451093,0.22831924,0.77949226,0.29080456,0.26862127,1.0190253
89.979,-0.43347007,-1.669596,-0.17927809,-0.28873548,0.082496926,-0.15457933,0.71229607,-1.4739162,-0.29071808,-1.3458697
89.952,-1.6424956,-1.1200395,-0.72315896,-0.37046307,0.22557008,-0.18936801,-0.15146352,-0.9134119,1.2355713,-0.5182224
89.926,-0.18924211,-0.31804705,-1.3237932,-0.7095485,0.769916,0.8379308,-0.27924296,-0.5817064,-0.20391963,-0.26624763
89.899,-0.71261317,0.83447266,0.88655084,-1.6711779,-0.42666405,0.82348233,0.24084447,-0.029684283,0.4719082,0.30988744
89.873,-1.640886,0.47587204,0.117869146,-0.10872816,-0.61872596,0.9003569,-0.075021856,-0.490908,-0.70306814,-0.49285698
89.846,-1.7761962,0.4968304,-0.08038932,-0.85894996,-0.19223775,0.9328217,-0.7751256,-0.076826796,-0.2037556,-1.0325933
89.82,-0.9037801,-0.60274774,1.0982031,0.08265427,-1.26241,0.020791585,-1.0727718,1.0496461,0.09700638,-0.27605817
89.793,-0.6243348,-0.16687311,0.053670976,-0.8031889,-0.096440315,-0.057723355,-0.014348888,1.5247713,0.73919237,-0.3376884
89.767,0.55704665,-0.17825827,0.30122048,-0.78469783,-0.2347198,-1.1753267,-1.3109285,0.21973944,1.3835082,-0.15628758
89.74,1.1800944,-0.6461808,-0.017703667,-0.87343657,1.596496,-1.1477228,-0.90263855,-1.0647111,1.4301907,-0.30354783
89.714,-0.17516512,-0.08297127,0.4009887,-0.51878524,0.4418253,0.3015948,0.17057967,-0.8074533,0.26173013,0.5184488
89.688,-0.61671126,-0.89333415,0.6613004,-0.95475906,0.0178197,0.040379,-1.0329628,-1.0116841,0.5610991,-0.4057501
89.661,0.021144895,0.29527745,-0.29098186,-1.1392658,-1.7475016,0.653961,-0.24551612,-0.66055626,-0.2485287,0.06457417
89.635,0.08051527,0.38988096,0.2909652,0.6746079,-0.60015345,0.30605748,1.9483055,-0.7230342,0.696276,0.8461805
89.608,0.64924496,0.23068795,2.2445347,-0.17059427,1.7619386,1.4346666,-0.9505243,1.291159,1.0136925,0.33942077
89.582,1.5603209,-0.12960084,1.4701651,-0.1660845,1.3926761,-0.5601062,0.09146971,0.9802343,0.75597185,0.06166344
89.555,-0.3409187,-0.12452566,-0.18061775,-1.1265614,-1.5855739,0.25747868,-0.16994594,0.2573457,1.4903162,0.3455288
89.529,-0.034545567,-0.7666288,-1.6259664,-0.6128139,-0.5470228,-0.61263806,0.18139571,-1.2150062,1.144139,0.11309061
89.502,-0.6523753,-1.0142075,0.1621948,0.19497272,1.2368301,-0.87082994,-0.34940398,-0.6791296,-0.62558764,1.4024916
89.476,0.89383894,-0.45978412,1.9197894,1.4820746,1.3233697,-0.3159958,-1.1544948,-0.84253085,2.3211725,1.5141631
89.45,1.9314477,-0.028817577,0.5582686,-0.40892833,1.1950945,-1.442007,-1.0854341,-1.6218923,-0.75458807,-0.6124475
89.423,1.8605607,-0.04313367,0.044937212,-0.46919474,-1.1666695,0.48434064,-2.1561341,0.30338493,-0.20766512,-0.18933278
89.397,-0.27111974,0.5423887,-0.5515227,-0.46724162,-1.046618,1.2697209,0.6121511,-2.1282294,-0.2856785,-1.8812802
89.37,0.33233047,0.15224665,0.33438307,0.7427264,-0.3737039,1.6511673,0.8144561,-1.6407901,-1.2834876,0.19188651
89.344,-0.3315427,-0.4779979,-0.5296675,-0.7357813,-0.120469816,0.87060213,-0.32375452,0.023812028,0.36336496,0.63183904
89.317,0.88013947,0.24212977,0.65220344,-0.69663805,0.98428553,-0.36171076,0.30435035,2.0266497,0.6941751,-0.38348544
89.291,0.77651453,0.26095864,-0.6995831,-0.1350256,-0.044243738,0.8468509,0.5291581,0.09552773,-0.7065068,1.047491
89.264,-0.06167264,0.31223014,-1.0167447,-0.35310337,0.3668176,0.39733294,-0.10822268,0.28761947,0.75197864,-0.6187694
89.238,1.1346989,-0.9067448,0.827095,1.5815835,1.3366011,1.275793,0.11523794,-0.26290116,0.8522062,-0.6575649
89.212,-0.48099938,-0.81716746,0.19883159,0.52935815,0.10998534,-0.096716106,0.08152915,-0.3921001,-0.3446896,0.6531915
89.185,0.60355574,-1.2363977,0.4592017,-0.34622234,0.65410316,-0.84195507,0.40966538,-0.7256008,-0.19800925,-0.66420346
89.159,1.3877445,0.06399641,1.0947092,1.3869145,1.2133658,-0.92131966,0.8452781,0.079791956,-0.59724814,1.5944653
89.132,0.3612258,2.188356,-0.78299326,1.1890104,-1.1249899,1.9495503,0.018714515,1.0088001,-1.0128444,0.23149289
89.106,0.4991431,0.5320608,-0.8923978,-0.16866994,-0.22107871,1.201726,0.6828823,0.5758932,1.0501189,0.12930803
89.079,0.018408613,-1.0570596,-1.8667095,-1.4186755,-0.8415268,1.3439674,-0.15884434,-0.16453062,0.4083108,-1.6645769
89.053,-0.015957452,-0.021196654,-1.1055641,-1.3871115,0.08054956,1.774627,-0.10211817,0.6878464,-0.570743,-1.5910761
89.026,-0.60781115,0.9504159,-1.4280111,-0.5904175,0.9600979,1.3191406,0.7451053,0.69044894,-0.43808392,0.7881885
89.0,0.70171076,0.75110126,-0.28690663,-1.0529536,0.2127534,0.8127242,0.8865695,-0.016650885,-0.70611966,0.329806
88.974,-0.7048094,0.7613663,1.0335522,-0.46989188,0.55897504,-0.12322359,0.61644316,0.14061195,-1.964011,0.88083375
88.947,-1.5712572,-0.03156108,1.2916564,-1.7419245,0.45217937,-0.6133851,0.09027532,-0.3696161,-1.3936471,0.35549223
88.921,-1.3811538,0.3740908,-0.6193437,0.4493809,-0.49941903,1.1525447,-0.36779433,0.6194848,-0.19920798,1.5529054
88.894,0.8531989,0.42916468,0.34611052,0.4271482,-0.6499834,1.2469326,-0.962537,1.369805,-0.3217018,1.0805639
88.868,0.54072315,-0.011352541,0.5584967,0.033557374,-0.1473268,0.65980756,0.9653322,0.29275262,-0.09564033,1.3529363
88.841,1.7679021,-0.052940115,1.3127663,-1.4084774,-0.4681986,0.81878704,0.8558277,-1.4736351,0.4610008,-0.61940336
88.815,0.1752817,-0.620303,0.57359195,0.035734978,-0.7229758,-0.13400541,1.4716877,-1.2805151,0.4049762,1.5154053
88.788,0.78114444,-0.15566842,1.231468,0.112212695,-0.09520929,0.40202394,0.19960938,-1.4597605,-0.6674884,1.321206
88.762,0.8238394,-0.6128283,0.73920494,0.25831628,0.04733837,-0.7780723,0.40255737,-0.6457377,-0.55597895,0.15199685
88.736,0.40455094,0.6425771,-0.47967216,1.2234677,-0.09833826,0.0691559,1.2742857,-2.4579995,-1.9134922,0.120815895
88.709,0.89003164,2.281522,-1.6530616,0.5914817,-0.205599,-0.027664723,-1.0680741,-0.8193551,-0.12240332,-0.7995874
88.683,-0.40297678,-0.5932194,-2.6337147,0.20594558,1.768728,0.28970504,-0.2897389,1.5145451,-0.10879318,-1.7004652
88.656,-0.9383393,1.5848238,-0.56888187,-1.6236582,0.21349752,-2.0701413,-1.4237092,-0.27833033,-1.0312951,-1.7366934
88.63,0.2883013,0.83260643,0.31574136,0.08365579,-0.5208035,-1.2802992,-0.52940255,-0.2151565,-2.3850172,-1.223858
88.603,-0.26126334,0.11784001,-0.617868,0.08157052,1.225485,0.10413577,0.40491357,0.9901608,-0.88569653,0.62762165
88.577,1.2688736,-1.8253384,-0.398409,-1.2602407,0.09621255,-0.20004414,0.53560734,1.059968,0.1786693,-0.14077185
88.55,1.9528775,-1.3278124,-0.43611804,-0.079452,0.37043262,-0.33501577,1.5038892,-0.70209295,-0.51030713,0.47430712
88.524,0.999605,0.6304755,0.011380442,-0.2838728,-0.4431368,-0.1305415,-0.7978839,0.68959165,-0.72279865,-1.9833422
88.498,0.3886414,-0.082822666,-0.272417,0.5774996,0.97354937,1.264001,-0.38482353,0.4029794,-0.5069148,-0.34223437
88.471,-0.3695984,1.3899498,-0.120561615,-1.4101048,0.024845652,0.53050035,-0.32044733,0.77935857,0.45562088,0.6926135
88.445,-0.25560433,0.6760089,-0.19113724,0.25638682,0.4333656,-1.0125548,0.41920435,0.4463592,-1.1821295,-0.56826645
88.418,-0.5682006,1.7834932,0.30984,-0.7061039,0.44970974,0.24280088,0.30352274,1.2375844,-0.99178153,0.9675289
