age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
90.482,0.5610382,0.55917984,-0.06374585,-0.9408333,0.6465994,0.37366068,-0.59612906,0.074877374,-0.119129084,-1.3268702
90.448,1.2629569,0.6814385,-0.97560614,-0.7658025,0.052275352,-0.58378774,-0.8954176,0.253446,-0.16968691,-0.40281224
90.415,-0.0768576,0.39958164,0.39917198,-0.66748,-0.4279296,-0.5722703,-0.46184385,1.7466547,1.7111784,0.2288487
90.381,-0.98664063,0.40669137,0.7537649,0.64572024,0.9830385,-0.5285709,0.66948354,0.081186555,0.25322378,0.2529492
90.347,-0.3107709,-0.30071786,0.45304984,-0.80647343,0.7211242,-0.78582376,0.6112766,0.076169744,0.66401404,1.1516833
90.314,-0.4730101,-0.8547333,1.1860782,-0.64507973,0.41971934,-0.47488254,-0.10348957,-0.50800604,-0.4568081,-0.2704765
90.28,-0.19856118,0.4690642,0.6682735,-0.08208578,-1.0307558,-0.43529108,0.49142972,0.18571171,0.7238904,-0.040659323
90.246,0.52208364,-0.98911244,0.66032976,-0.55408955,0.5869087,-0.37499708,-1.0361357,0.40125743,0.4597414,-0.7010222
90.213,0.5413117,0.12306388,-0.2732468,-1.7225068,-0.31293416,-0.54686236,0.11988755,-0.39712787,0.4322971,-0.42460284
90.179,0.57000804,0.6440739,0.4723767,-0.3743251,0.30964625,-0.027913729,0.77973396,0.8808117,0.10631032,-0.008526303
90.145,-0.043314554,0.0049725166,0.5516692,-1.208802,-0.6184992,1.1467904,1.2044681,0.8862287,-1.1930743,0.42896605
90.112,-0.9351429,-0.22211948,-1.0882059,-1.0916675,0.5845316,0.6360131,0.36610955,-0.2422003,-1.1110975,0.943869
90.078,-0.7576284,-0.3648561,-0.5004813,0.43666083,0.9871348,0.8960305,-0.8511483,0.41052365,0.7331542,-0.05672042
90.044,0.852125,0.26603487,0.48683345,0.96434915,0.4198398,-0.41578317,0.34154546,0.3926497,0.1280542,0.39113703
90.011,-1.3752792,0.046868708,0.8202352,-0.78691316,0.11101306,-1.0520084,0.5918325,0.92997724,-0.29199293,0.69502205
89.977,-1.0636817,0.7797622,-0.14039211,-0.3426428,-0.66489834,0.27477574,-0.53954023,0.6612048,0.02008736,0.5726041
89.943,-0.7697665,0.6599217,-1.714096,-1.186499,-0.6535701,-0.24176604,-0.10339863,-0.9097471,-0.78385085,-1.6121746
89.909,-0.41618586,0.21680743,-0.93104243,-0.57187545,0.51422673,0.85163456,0.008614214,-0.7817775,-0.53544605,0.39724857
89.876,-0.07074412,0.44546497,-0.4350909,0.18138967,-0.16699795,-0.44918212,0.36714414,-1.1806315,-0.2918988,-0.5573103
89.842,-0.42667875,-1.9309365,0.08643693,1.4655235,0.70084494,-0.44472277,0.30287278,-0.620645,0.6515354,-0.8558945
89.808,-0.28426,-0.94902545,-0.5179518,1.6868387,0.9720301,0.3962625,-0.10411566,0.40809554,0.22412999,-0.045895472
89.775,0.89249176,0.5814948,-0.8845997,1.7649043,-0.32114074,0.2731442,0.9836388,-0.22523823,-0.2340807,-0.27574915
89.741,0.8882327,-1.2402408,-0.1123101,0.296021,0.4777114,0.3498883,0.5141134,-0.502837,-1.2758139,-0.71039575
89.707,1.1840004,-0.798419,0.04125938,-0.31473404,0.78823173,-0.2129813,-0.9524193,-0.78924394,-1.273205,-0.25895822
