age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
13.987,41.849167,26.321915,33.24646,-65.643295,5.0656295,-0.81955415,-5.4266486,-6.4471784,38.970554,-1.0663044
13.963,3.8452334,3.9109294,20.827778,-30.345985,-9.023857,-20.278692,30.438715,-32.93967,42.54732,23.165854
13.939,-18.389658,9.260076,34.395695,-15.629653,-9.101445,26.051918,31.131418,-18.189888,10.477758,41.122356
13.915,6.5913663,40.521183,31.53486,5.7012825,10.495214,46.390366,9.835386,-16.971064,32.111534,17.60854
13.891,41.72602,15.156963,15.2231455,17.578442,-21.859545,-16.164742,-22.8486,-40.253807,-14.218373,18.09431
13.867,-1.7616082,-28.79106,-9.035742,37.85868,16.421148,4.4170413,30.045263,7.280082,41.200977,21.67891
13.843,-1.4583567,7.4048605,46.53228,25.416054,-6.6206164,39.944653,-43.96281,14.80921,-22.928408,4.083118
13.819,-2.7247632,-24.02793,12.478063,-6.879097,-5.7159376,19.710278,5.7189426,-24.357296,-32.33331,-21.449554
13.795,10.576366,36.356113,64.467896,-41.57608,7.793844,19.590595,-0.069274575,-31.900267,7.2495055,22.18522
13.771,24.921413,-11.802787,-30.408833,-10.002469,-6.9579124,-28.02047,17.255966,-10.405416,12.065787,31.080595
13.747,-51.473156,-8.445831,-26.9104,6.802824,-34.307995,12.793004,12.973026,13.268475,-4.5247755,-0.059198927
13.723,-16.321274,-16.268652,-4.0063996,3.930056,-29.106323,20.61814,-15.94151,10.666336,10.185974,-50.277542
13.699,-31.305685,-0.40100375,26.010738,30.290522,-23.36647,-13.152025,-1.8908532,8.539413,-53.207214,-17.250587
13.675,-7.921085,0.9928819,-51.32615,34.872982,-38.890285,-12.270924,32.004623,14.323046,-33.902096,-68.50405
13.651,68.73013,9.193726,-2.7506504,-5.8116245,-17.67421,-54.315628,18.187468,8.149273,20.831484,33.281662
13.627,29.551298,-60.29031,-0.6043332,-25.941826,10.561639,-31.751814,6.11141,38.498196,-10.930083,40.3181
13.603,-18.878893,-11.921035,13.056059,7.463417,-19.04325,-5.8116713,5.496512,35.13517,-20.300447,-6.4297304
13.578,-35.052097,-32.485886,-15.562972,-27.329714,-24.57451,46.863445,-27.819975,9.378862,-19.051392,32.166573
13.554,5.5327215,-26.806795,0.41112658,-12.191614,-12.475328,-22.527119,9.309541,56.53783,-16.596766,13.401646
13.53,-4.9597945,25.448668,-11.494794,18.755644,-38.655155,-40.600258,-2.8101094,-28.114334,28.490437,12.070669
13.506,-13.451679,37.57655,33.656403,-22.16792,18.47934,34.253544,1.098981,-30.108065,29.600296,-19.346725
13.482,-41.749447,-14.991806,-31.417295,-31.926832,64.14834,29.123993,-4.3875723,-11.931022,-3.5907555,22.885658
13.458,14.312443,-28.701902,8.029639,63.949493,48.914482,6.586194,-6.9763436,-8.942485,0.10183929,65.87767
13.434,20.190332,24.436443,-51.473415,54.045216,37.83549,-58.088474,-26.964218,-15.456767,-21.855822,4.480527
13.41,-13.004761,-23.329348,-19.000425,-6.114701,-20.272776,-6.325889,-31.321331,-28.548351,19.041187,3.8274229
13.386,-7.9442043,5.2273793,12.478162,16.503284,5.6668124,23.886292,3.7733867,-32.96615,-12.367308,-17.507004
13.362,-11.914578,22.30212,-6.1063523,9.416664,-2.1216373,-31.476994,6.6395206,-6.4915576,-23.647663,9.379094
13.338,-33.534412,-6.4985147,-9.767365,-19.60326,58.317528,-72.38371,-0.7794415,-41.097725,-24.249353,27.11496
13.314,-10.724256,43.583088,30.007456,3.3678637,-13.05794,14.14199,35.165207,-24.378527,21.17589,-9.335349
13.29,21.847807,18.205082,38.145058,10.859772,3.0392346,27.97036,-7.2553754,-53.35958,-40.170753,-10.493057
13.266,2.5905442,1.4566578,-12.245344,2.8839512,25.0989,-36.340466,-24.693802,2.2939281,-10.945799,-6.478726
13.242,22.257841,-10.39618,-45.322853,-37.29873,-50.382145,-8.749117,5.792312,25.502295,-48.02887,-11.2013645
13.218,10.532979,43.70527,22.662611,-25.205212,-40.28176,2.2368693,-10.744795,-9.382591,-16.66419,-4.5008636
13.194,24.95485,-10.326487,61.528046,16.446304,26.90461,-34.994614,14.531583,-32.476383,-23.148289,9.833539
13.17,-12.138231,87.70735,3.622212,-10.380258,-10.512626,-2.5465991,11.441393,-20.066435,-23.671635,44.972115
13.146,38.081463,19.041811,-9.04282,-31.913568,-7.1260123,10.790697,36.98462,10.8630295,2.5905344,44.62618
13.122,47.526188,-1.0701689,59.684097,42.93323,-18.692839,-45.296104,-33.004112,-24.909891,-0.089392975,29.571955
13.097,-11.04458,-25.274845,70.42768,-46.386787,-30.44429,-23.692661,-39.84736,-4.9438577,-11.766058,11.40315
13.073,14.785328,-58.100994,32.17668,-21.545746,-23.407814,19.520983,-25.951527,7.1668134,2.5506418,8.105818
13.049,-13.86995,-52.30872,21.543139,-36.105373,-17.965359,-45.883667,-21.17517,38.145226,-6.1722946,-5.458819
13.025,26.703588,0.55469775,-29.41988,-58.70182,-46.817635,-3.5527904,53.56785,-14.075822,11.471163,33.547203
13.001,-7.777691,-6.443131,-51.983917,9.490985,12.611626,14.242923,34.74327,-11.636103,21.518127,33.36577
12.977,-10.293855,9.024518,2.7494857,5.260036,4.695741,19.24672,-24.256207,-2.382258,64.07152,-10.150355
12.953,-15.029441,7.117971,46.067215,41.67185,-43.447376,14.43162,-15.477494,8.65601,24.5387,-4.1314507
12.929,39.342026,-13.993088,-24.143087,8.282281,10.851912,44.39242,29.90846,-53.647175,-25.191525,-17.464983
12.905,-23.477606,-33.712173,-23.7025,-19.135542,-14.391282,6.8173633,9.3594,3.1693769,-4.724315,-25.819231
12.881,-60.474205,-19.276428,16.889748,-6.89196,-12.241858,-10.278012,-26.204742,17.84162,2.5684507,-26.14478
12.857,-27.190659,24.408075,19.076439,-1.2566,21.086285,23.864319,10.693512,4.618643,-10.75001,3.9169939
12.833,9.590909,-9.491945,23.467644,24.814651,-0.80272406,-8.084679,-1.3393203,3.172423,-0.41664353,-61.505894
12.809,-12.2792635,5.3603797,0.12565282,25.456364,-14.970486,29.2658,-5.988958,4.897735,62.94879,-13.685835
12.785,4.920747,-56.661324,-6.9960327,-19.788673,24.860525,26.474218,-1.3008989,-2.100544,2.354267,-1.6716822
12.761,13.90974,-0.47383273,-31.194296,-16.204016,17.531944,-12.812368,-8.998522,-55.04326,-40.172592,-6.104286
12.737,24.200338,6.9075794,20.688164,-36.86392,18.763943,24.48187,7.118377,-58.608532,19.163357,-9.331013
12.713,40.042717,-23.268417,-13.463582,-31.370872,20.85877,2.2972105,4.162094,-19.470072,11.558418,4.541382
12.689,-1.1495668,-13.652373,-49.683235,-12.6729765,-33.580112,22.48692,15.382522,-15.711013,-20.199251,22.568558
12.665,8.312151,29.85463,-25.593487,10.26927,7.336669,-39.80272,-30.077522,-26.290022,-39.36594,24.186134
12.641,4.9668164,-3.1322532,6.3096213,39.834797,28.459576,-2.480404,-20.49699,10.234828,-23.147776,-23.691843
12.616,5.0242805,-38.420715,-35.2522,-12.445908,15.715515,17.592035,2.3797622,11.164872,28.527748,13.967019
12.592,-37.920013,-2.9046805,-18.918646,-14.330477,-38.289864,-26.470768,-2.759392,26.057846,10.580543,25.44751
12.568,11.190715,0.15162319,-19.813623,0.39242747,19.356384,-13.335647,18.79115,-5.821621,-9.402395,21.459492
12.544,-7.638039,-8.809705,-8.026245,-37.85964,-25.696983,10.468026,46.648247,-13.403472,0.8348781,4.6696453
12.52,25.568153,11.451357,14.253917,1.8238311,38.763306,-9.802407,-9.490548,-3.1336858,-14.36923,-27.977634
12.496,1.1566373,-12.140385,37.11445,-20.224276,16.934544,-12.157431,-5.9197583,-28.245293,-20.361656,30.053308
12.472,25.646872,-22.30523,20.155048,-18.331121,16.380709,-15.795183,-1.2603458,-22.404903,46.535164,37.684116
12.448,22.141302,36.47113,17.1546,10.916141,8.721534,-23.389122,28.637997,-11.638081,-15.414277,-27.966114
12.424,-43.739624,28.083134,2.5779548,-24.00465,-9.270686,26.340467,5.121796,-13.6542,26.228235,-2.668872
12.4,-2.8426461,13.108387,19.27132,-66.11479,37.23578,11.100959,26.346039,-31.231766,42.23896,-20.487265
12.376,1.0232782,-14.512867,3.164768,-37.950603,4.7218485,5.6536517,-10.1592455,9.782929,-8.4971075,-56.321533
12.352,22.509598,-55.03569,12.116941,12.251218,2.3593051,35.927853,-34.348907,-26.915295,-4.117112,16.121775
12.328,-1.2538146,1.5729705,-19.819437,18.885141,-30.739992,18.717129,21.96889,-5.6638036,-14.175897,-36.155155
12.304,5.4090466,39.306656,-71.290184,21.854065,-1.7832546,31.11276,17.740099,-4.455836,-56.178406,6.1077523
12.28,-6.0571985,6.443877,-7.9429927,-20.32083,28.31454,19.512194,9.152337,-36.394764,-15.296268,-24.884096
12.256,17.40841,-8.187288,-6.7979865,5.103873,4.017514,2.4935746,-17.666218,-38.97767,30.994867,-1.536392
