age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
13.987,-185.25719,-184.5742,-594.4718,-1310.7892,-2989.8115,1443.0516,1357.6354,-1158.5236,169.00795,1655.7563
13.963,-63.72805,-54.93686,476.0682,230.03233,-2358.6458,-268.37106,1486.5736,-2144.1274,155.27948,970.07404
13.939,732.22205,-10.843816,2283.2444,-1947.8983,-1412.0392,-715.316,-287.00943,-3859.964,617.00726,-343.39966
13.915,2710.135,973.66327,2835.511,160.85945,-2143.3188,-1350.2684,-1380.9191,-3524.2175,1211.3298,-1421.418
13.891,1434.1384,2765.6487,3427.567,-7.9992113,591.0381,-2412.6716,-1709.9261,-2910.3662,1421.9618,-890.74866
13.867,1953.2098,1088.3942,3449.6396,-998.38824,-468.63556,-2017.1036,-1235.4781,-4325.9976,802.6563,466.9935
13.843,2283.7732,1467.2539,1541.8225,936.12103,74.154625,-979.626,-559.21185,-4217.923,402.44684,-855.5908
13.819,1424.3463,-864.6833,201.74135,1710.7555,659.52026,-3025.4844,373.2377,-2992.9678,-336.8839,-398.1907
13.795,-127.44308,8.559749,-469.7722,-1123.4482,606.3683,-3885.859,-329.6496,-2929.9033,698.74756,-983.31274
13.771,1460.5597,283.0193,426.63004,1380.4829,-886.7044,-3380.7202,13.782008,-3997.1233,-488.42416,-691.3038
13.747,1920.7426,1812.091,279.1634,1468.3257,1540.2198,-1063.9131,-1850.3114,-4035.176,-2166.2688,681.22577
13.723,884.0781,4128.0107,723.63367,1055.1781,1042.336,-1574.1292,-810.27124,-1128.6577,-945.3243,151.36075
13.699,1836.2361,3305.9429,-546.4389,-1695.8339,-136.86414,-888.5419,2781.001,-637.832,-2340.528,-432.06058
13.675,1406.0197,2535.2112,-1925.626,-796.7107,-313.46143,-373.41956,2466.4429,-2247.487,-1530.6365,-504.31192
13.651,-928.5157,2982.1807,-949.2067,-2389.715,-2026.892,-166.61066,1445.2045,295.34338,-1169.2065,-2495.258
13.627,125.79744,4194.0767,-1227.173,-2071.802,-245.37495,-571.43097,280.05203,-2539.9077,-525.2782,-1715.4551
13.603,-1335.1749,3863.0703,-1562.3588,1243.8632,-1806.5305,351.77222,918.02734,183.85344,-847.7939,-1351.0387
13.578,-1867.3904,1611.4945,-2019.5275,-976.7486,-1590.6161,1687.7098,-15.764444,834.99536,68.47926,-237.33594
13.554,-1102.4205,2194.761,-3605.0461,-946.7979,-2023.4257,2499.5256,406.1528,2031.3612,731.5147,-2040.1833
13.53,877.6617,-318.1771,-1716.2802,1185.0098,-1206.1919,2432.5217,-1841.2415,2920.2395,483.8322,-1983.5155
13.506,1755.8986,2013.0813,-1516.0302,2949.0403,-1610.2473,908.5934,-293.7637,709.87866,-10.22758,-2076.5764
13.482,1163.4548,1635.8943,-1203.2532,1922.1848,-23.180584,1135.8597,-1517.0621,278.86804,-1749.6191,-1943.6794
13.458,1799.7295,402.94638,-3766.0576,3261.3577,-11.8301525,1673.3629,-2898.803,1578.5455,-2349.4922,-1637.937
13.434,-21.651838,500.917,-4484.7085,2582.6038,592.58875,-280.17163,-3379.383,-224.34521,-2763.853,-1747.3494
13.41,-461.9803,849.38745,-3213.9724,2351.9456,216.37144,-565.16003,-2051.381,858.43994,-450.73917,-2091.3328
13.386,-521.7865,-1543.486,-3129.2231,1434.8567,-1524.2162,-1499.2031,-4079.3142,-886.5311,-713.6434,-376.0542
13.362,1821.4486,1355.1056,-2720.6619,1598.5026,-593.96436,-1026.0646,-1808.2147,-2025.4647,-2822.808,-1370.8309
13.338,-1028.3981,2019.7026,-3011.071,1821.6292,-265.68268,-672.38837,-2877.3938,-541.69434,-2324.4238,-443.7586
