age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
90.482,1.1824952,0.78437626,0.876322,-0.0041156276,-0.64748645,-0.35553366,-0.12729235,0.86070126,0.38820592,0.4419098
90.448,-1.0790968,-0.31160596,-0.2980445,0.38171965,0.19973838,1.2721798,-0.8202025,0.49727413,1.0444689,0.4227943
90.415,0.6484381,-0.86343294,0.014533694,0.03704816,-0.48230475,-1.2879376,-0.91888106,0.20036834,1.1025672,0.8503151
90.381,0.73509586,0.10465894,-0.45201772,0.45704255,0.17490837,-2.0941427,-0.9530638,-0.6423628,-1.0830978,-0.4627425
90.347,-0.2342158,0.91215485,1.4678695,0.23112719,0.32998678,0.07405007,-2.0191548,-0.24626203,0.308772,0.26937374
90.314,0.3260947,-1.3126736,-1.2350322,-0.5682577,0.5235461,-0.45458183,-0.42763412,1.4208727,0.5283273,1.7462596
90.28,1.154392,1.2043233,-0.0752209,-0.11888531,-0.585689,1.5368755,0.7876469,-1.0190537,-1.8263693,-0.14472888
90.246,1.1503572,0.06905803,2.2303205,1.2309052,0.22704068,-0.50732446,-0.8931296,1.3879621,2.353452,-0.14288256
90.213,-1.0770608,-0.5449506,2.5675561,-1.1700904,0.024750518,1.1766932,-1.0032796,-1.4854374,-1.0157951,0.45494783
90.179,1.2055966,0.266313,1.6176696,1.2787552,1.3555588,-0.72271156,1.3611922,0.7684272,-1.7028255,-0.40106955
90.145,-0.6999217,0.7605114,-0.85053575,1.339884,-0.07815692,-0.703745,-0.214033,-1.346304,-0.40925607,0.20647684
90.112,0.46930254,-1.809605,0.25964415,0.58041775,1.0196248,-0.31038564,-0.07523078,2.2845113,-1.4874516,-0.3593583
90.078,0.46450418,-1.6197112,-0.6346742,-0.16111945,-2.2596402,0.86610866,0.50557834,-1.9956855,0.2060381,-0.7641378
90.044,-0.8016511,0.49892172,-0.14681111,0.8556225,0.39989877,-1.5121802,0.16924378,1.5186656,-0.85507643,1.3159541
90.011,1.5133585,-1.6387446,-1.6916026,-0.27520406,-0.85894746,0.16507486,0.1254051,-1.2982576,-0.59225667,-1.658226
89.977,-0.06467513,1.9474357,0.81042886,0.64329183,0.68951166,-1.2799892,0.3522471,-0.16680603,-1.0476621,0.60736716
89.943,0.3165357,-0.31138104,1.3166316,-1.8273112,-1.6784688,1.904355,2.011385,0.63256586,1.2558093,-0.40981653
89.909,-0.041213963,0.8539656,-0.69770986,-1.311398,0.33523127,-1.259593,0.43951485,0.12328804,0.7989532,-0.04312493
89.876,1.4275708,0.9799227,0.5709314,0.13051823,0.038863234,-1.5806453,-1.5202352,-1.3021799,0.48335737,-1.8228425
89.842,2.663909,0.3231597,0.8137587,-1.8527913,-0.6964178,-0.8598746,0.4853875,0.18858303,-0.5078263,-0.2325011
89.808,-0.3989164,0.6900413,1.4566381,0.13667773,0.83571595,0.6044839,0.269449,-1.2136809,-3.091556,-1.5896924
89.775,-0.6699295,-0.15855318,-1.3767464,0.79176146,2.1317465,-2.0283422,0.2476054,-1.1697212,1.0644494,-0.14650638
89.741,0.5084142,-0.5655722,0.4228012,-2.287223,0.057205126,0.40391305,0.16291662,0.59359723,-0.5208629,0.61750054
89.707,-0.8625428,-0.10190441,2.3529685,1.2090465,-0.22742614,0.8679291,0.609677,-0.3856863,-0.5442542,1.11594
89.674,-0.2243221,-0.31658846,-0.5203736,-0.19220403,-0.421512,-1.0546403,-0.0653364,2.1287618,-0.42390695,-1.8663416
89.64,-0.046627726,0.32791674,-0.34885994,-1.1256424,-0.55425304,-0.9318116,-0.49654812,-2.162453,0.35918897,1.096738
89.606,-0.7465082,-1.9700724,0.37306768,-0.969121,1.5126089,-1.2652323,-0.47450003,-0.2033979,0.8651511,0.07028376
89.573,0.7547839,0.8990915,-1.451402,-1.286326,-1.5976472,-1.0814916,0.006276828,-0.5868904,-0.86061144,0.18629783
89.539,-1.687638,-0.21937454,0.2860999,1.4127309,1.0154301,-1.9711806,-1.0695224,-0.18605751,0.19837743,-0.7445626
89.505,1.2331084,-1.2884842,0.579399,0.5672606,0.20072965,-0.6122096,0.8338389,-0.77369785,-0.61557335,-0.3269277
89.472,0.69168127,0.16059743,-1.3056905,-1.0067341,-0.9634847,0.9954652,-0.23567788,0.9935321,1.3557527,-1.6618177
89.438,-0.7195267,0.32153472,0.10484025,1.0623096,0.5537702,-0.20962438,-0.737537,-0.2820366,-0.76255244,0.41944724
89.404,2.2200162,0.78957117,-1.5459985,-2.986819,0.23352605,-0.30256274,0.89397293,-2.3732522,0.8162582,-0.17020334
89.371,-0.8201812,0.2230861,-1.4106379,0.8387214,-1.2901846,0.99747914,-1.342343,0.0808914,2.0166616,1.824568
89.337,-0.1870476,-0.31936842,0.10368696,0.8570468,0.86905235,0.078087546,1.7611406,-0.9472132,-0.6455559,0.75393087
89.303,-1.2113534,-1.0603551,0.65698063,-0.6210685,-0.6441326,-0.40647918,-0.3115016,0.19561537,0.7996884,-1.0128347
89.269,0.33490333,3.5064282,-0.6372969,0.2646539,-0.770829,1.0424641,1.1389072,-0.1688024,-1.5047525,0.8717299
89.236,0.12312374,-0.05310873,-0.6007694,0.44278044,0.057324104,0.05893007,-0.2628786,0.28775832,0.58661276,0.39632073
89.202,0.8238272,0.5990482,0.68832797,0.29977545,-0.3429927,-0.00491988,-1.4772403,-0.7747535,0.26719147,0.6136261
89.168,-0.8968763,0.22271739,-0.7730244,0.028975504,0.88785416,0.11429702,-1.1669601,-0.8272434,0.734195,-1.2175002
89.135,-1.119747,-0.27168694,0.96394485,1.473896,-0.017972285,-0.077547446,-0.47780514,1.3518494,-0.5754643,0.4882769
89.101,-0.7198972,1.9812186,0.3527197,1.1405212,0.5688581,-0.060253408,1.8061765,1.021029,-0.3118617,-0.066440746
89.067,0.5428768,-0.80100757,-0.56015825,0.2865731,-0.02888709,-1.3146622,-2.254601,-2.0489957,-0.92017335,0.29870874
89.034,-0.88506365,-0.9569028,-1.2550966,-1.1330593,-0.3947138,-2.1743586,-0.7789416,-1.0045582,-0.54051405,-0.73451304
89.0,-0.055700473,1.1285285,0.035640277,1.7902136,-0.6972725,0.66893816,0.523804,-1.0917791,-1.797216,-0.4745366
88.966,-0.0814463,-1.7888496,1.5510882,-0.30429938,0.2825988,-0.19914375,0.1700669,-0.15542042,1.2889223,0.42304283
88.933,0.19446738,1.8571514,-0.2660762,1.2268257,-0.44292083,0.10520351,-0.77268714,-0.64251995,0.47660705,1.3148767
