age_kyr_bp,null_0,null_1,null_2,null_3,null_4,null_5,null_6,null_7,null_8,null_9
24.978,14.920452203786208,-82.12341576258737,-330.8194967002115,-78.92163995433026,-322.4344708717627,-258.9941481320531,-238.847216953742,-60.75054914904043,-88.83719537121907,170.35829983285856
24.954,-144.35457808307737,41.86518811981395,-175.72600877123494,116.52382797788633,-334.14632387832347,-174.76004769255016,-68.68442301672955,-202.32439574795993,-25.431049423176365,-181.65329314329912
24.93,14.691976149419073,-118.02442024314308,-207.16135687348734,113.83136445582738,-363.7346115331521,-84.08563123473354,-152.7623646488545,-313.18484846631117,7.75495361228575,-141.5754403268108
24.906,113.17010548987452,-97.44144026047795,-270.593538675759,262.1306838192482,-488.2088318874582,-66.18101388440063,-253.67128254824405,-72.00918879719468,-160.61297229440848,-194.4187859957693
24.882,-217.30723736272427,-184.75321109608333,-255.6930350635022,258.71380652787116,-330.5972714889494,56.18955658728419,-40.76192291470477,-95.03332924059876,-153.06591266150127,-90.63228647002677
24.858,-286.1424108104554,-145.76098467539293,-178.01632867260903,161.08778489256497,-71.79897777147612,54.894604299401294,-3.4590716749077934,-193.03597792023018,100.06025154349626,-132.35096977110706
24.834,-132.04290724153066,25.72847020122067,20.605385234183164,285.5548641819153,-86.34166241234973,96.3986834029196,-97.4617450440839,-118.011040944749,-120.75844113888444,-98.97497671523874
24.81,-118.35521918340966,-228.75202048675234,-178.97469200277055,173.5215136127692,-30.298483680452026,-60.836232603124586,127.58659910484536,76.02133589457792,-347.3210731880651,182.94907608066012
24.786,-73.05692553667622,-65.5511573794013,-94.99542811798177,172.17355605433292,111.64535607480232,72.58768412325031,-14.151246136076924,-277.4205607952443,-419.2298942921188,46.76273626762094
24.762,-160.83143264762668,-15.462032285635889,-123.02071772497123,25.265397937743526,208.48320450770964,229.55943820469807,-18.376644241835702,-339.3116092372501,-206.59696256748302,59.51817740977904
24.738,23.82529700203568,-100.44829723858071,-115.65861679888916,4.380134357598113,71.6863528290719,-35.74480335648278,10.467881421501243,-293.3758519520112,-107.76638645602524,-18.607240536284124
24.714,96.23157080275426,-250.67200235214614,60.8181204523211,-104.68161792809028,193.32371946369685,-148.03773637359012,-91.74401970707527,38.04425730376049,-81.26037193392004,-14.770601642657125
24.69,37.21933664979865,-122.84257807923935,82.20750337573594,64.19436501746239,85.63443785537082,89.12451898392015,2.7534949004504803,38.408272480016834,104.27136039154232,-22.05775979447087
24.666,147.89874348173228,-141.82879598105743,196.0965440681168,-139.49948486143128,-85.21284839365362,0.4444699962288965,-84.10639348373877,101.63097832267354,-315.32543432870443,32.09879872984362
24.642,113.40132960787824,-51.489235485514016,54.83812675961616,21.092682216563926,-132.82353088104958,166.82432211359574,-108.53671842980512,-117.17893306291464,-110.7010324046245,150.47609221182609
24.618,-75.1856676028693,-37.02388968685923,-81.09214277015617,-31.010984227948008,-270.169029209983,3.7978615901788224,110.9344322160467,-215.95569172022272,135.79027484955915,268.07631006598444
24.594,-2.886935308895488,175.2010637955332,-82.71260740435329,121.98542216395077,-256.79459085032533,175.04251520838042,-99.91228645603555,-57.87585857096737,-99.72923919321164,148.58800205644215
24.57,-142.0619436155418,34.11181264496234,-22.80026446632016,138.24515875777504,-181.6351512769723,82.27750678520465,-376.1751272990427,-35.247481117535834,-111.6401593991576,129.5956261022088
24.546,32.40522231159946,-133.31117636680204,-3.594938794031396,284.9416789849665,4.31706754321991,55.75020868225491,19.131773283607348,39.04486798191628,-165.69422467851334,-105.60437070986082
24.522,-7.459901398454363,-54.486081398193235,-158.7160413982186,211.19225126786606,209.84878815361486,213.39846695324968,324.49738864093007,-22.29911107784063,-209.15889407236787,-76.39004381666287
24.449,-43.49749751199359,-12.638768084044433,-77.81533025153358,-122.55566006290896,-98.48170373490304,35.89973979737108,81.75670846231242,9.849756610503615,-155.41635665716285,70.90060151605392
24.425,-124.73634980538708,154.95178737391865,-22.385500056362847,-81.5284176030386,-10.55713769873087,-121.76670852386098,-230.02650211553026,9.143965817653811,97.63163435451392,129.5299180146773
24.401,85.19841068519153,164.48955654188813,301.1027293997776,-206.25044329700503,-156.2410707259114,-130.8027139633461,-163.04001708230058,89.42081112427613,268.2872621789084,71.59638465346347
24.377,3.4128244011449063,106.7024268843015,367.76720505829576,-179.0455022209662,-26.689866080548494,-17.803395091310332,-128.82325954418428,130.44794104723277,64.71119151139521,132.5094791416187
24.353,-70.12602737065966,223.83230947481692,43.547773609043034,97.56841186185015,-45.41904654458539,-227.9212838511644,-100.43070868513905,-166.21785322707578,261.82542879548896,109.29083042181003
24.329,-94.31377552179472,-66.83774866231666,-33.181792016324465,112.18058045796502,-275.21674950576113,-38.753481212152806,-207.39001736767185,-385.3904247302234,110.04183174732225,190.82180999856084
24.305,9.519323874165867,-130.20250631388703,-221.74262438485664,-54.89175414290642,-22.853071787722012,-104.04460124106771,-36.76629191708824,-64.38515522807427,263.154564632007,110.13041733505739
24.281,35.95966858901478,-196.89426535858954,-195.65040779774452,-173.3089174197939,-105.28690944580242,85.07220179071584,35.18857625801765,108.65366292723382,93.89400617991126,-11.194613643098887
24.257,54.37107056047854,-157.99571184667482,-65.6582939308526,-92.08852174316053,-134.2617649112804,-287.990826346969,-194.06782089452318,-98.37305355145645,44.59419073042693,22.50410514192679
24.233,65.2611743148492,-268.332184656204,110.42148946903589,-216.94251115083244,-217.4009530375035,-251.8463374945479,-15.026692728293366,-303.53409372689765,52.22744187405098,-386.7695047237056
24.209,292.85583653953194,-57.79333820175266,-59.62979284281454,-203.8874425553818,-201.90725110153502,-352.14622839803616,244.05496867289244,-143.85427552901479,421.73244640616423,-145.52614445863293
24.185,66.93584002825332,-71.69638894922048,-128.73275459880114,-69.94542180411175,-53.95338420521624,-286.75393911890353,119.54274041245733,38.38878170369486,290.29668447114955,-558.0573511445275
24.161,-51.58681227332485,-240.55935624656286,-355.0036310279242,101.85912627723044,-65.62600738874897,-116.73951471989665,-4.440238685751805,235.640843604058,26.614558769225486,-498.94515933162694
24.137,-145.76757059616915,-259.6430503682441,-201.76225867101144,110.42741810774947,-3.6689949694431654,-93.4361150167385,-36.52217799852897,160.43273931156546,122.39706840123429,-188.5804105879165
24.113,-3.455357365381605,-95.60297463184747,-247.74563600158152,-262.8394156804264,29.38622417291599,-92.2761789731308,47.10648821821988,10.046324520542417,-6.304648853621732,-41.31683089922306
24.089,129.263529770704,48.70239082266218,-199.73799574681394,-98.27495397572487,169.42683155322263,-79.48570400509034,-219.275199318215,-127.51189262375647,-82.62175601811862,-186.35882289935722
24.065,29.124246944386048,266.3268899395692,-222.67011340183936,-52.1902752089666,17.980080613103393,-26.391242722673944,-96.28286162204172,-73.62768061681679,63.889025231414436,-195.03445693183733
24.041,-111.77477742241011,486.5377623823387,-131.50276944089657,13.647532559983095,-199.76457945425184,-159.41956479861412,-111.42843720865521,-89.06025055671152,17.676790657211843,71.85383291207981
24.016,-175.0690116356235,263.5171415696424,-305.61384350145505,200.5739906042317,30.20472112095675,2.0348041199814766,172.70630255599295,-189.3281402132938,28.442347839178073,-45.63648820836937
23.992,-12.539581953560994,-22.52107893414782,-348.5349867852161,-191.3744725975847,-45.105986389227354,71.15193247248207,41.43403843880566,162.7222362467725,-0.9838542347275947,254.60744578018662
23.968,74.87690214436304,-303.77169900322326,99.37019120933229,-181.62060574386928,108.08006900081094,67.08678913830519,220.18056492312965,291.67646067958503,27.3352211366732,101.81739650034393
23.944,89.38185421868901,-122.02292182470413,-137.3830934530016,-23.341522319384563,83.99390627203832,87.51003586203817,-57.47127721231922,267.0333048100211,51.9633231156981,84.2976374924458
23.92,-61.115883293892196,-178.319816186845,-222.36476343917667,-232.54911664889417,5.89714432695256,63.144137339061615,33.75068899825756,-11.955746090404485,-243.85812316906853,233.42010923538393
