age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
13.987,-0.3853995,-0.40422806,-0.71209764,-0.23702718,0.1551038,1.5062268,0.34658748,0.146092,-0.8022288,-0.3647447
13.963,0.20630158,0.12811473,-0.21622951,-0.03955198,0.17196181,-0.7560925,-0.87869173,0.35807553,1.0351279,-0.9353955
13.939,0.24635546,-0.2828786,0.689538,1.187029,-0.8892307,-0.5674001,-0.730148,-0.14233503,0.92606455,0.23373315
13.915,-0.020636994,-0.29621413,-0.07239626,0.7820625,0.48217997,-0.08989478,0.23260236,-0.74771357,0.62925303,-0.20793569
13.891,-0.18923844,0.50660944,-0.2983004,-0.5152033,-0.28009802,-0.9549538,0.74070543,-0.5916777,0.73441255,1.2267929
13.867,0.68555987,-0.17914218,0.7524076,-0.4812459,0.08676087,0.55977905,1.0230603,0.14629543,-0.2529106,0.23413779
13.843,0.12563491,0.17830819,0.7400342,-0.48755342,-0.47918808,-0.12477128,-0.029728567,0.29096052,0.44344515,1.0059707
13.819,-0.04563065,0.32515642,-0.3515829,0.34186417,-1.1379917,0.25010723,-0.6718722,-0.47564533,0.6743121,-0.18387344
13.795,-0.57564646,0.10334131,0.41637126,0.30404657,0.43266526,-0.49450058,0.87410855,1.2299548,0.06766591,0.3306586
13.771,-0.026981952,-0.4897565,0.7516442,0.3236514,0.8402523,-0.51529384,0.17873022,-0.6821524,-0.10514418,-0.30993983
13.747,0.76245826,-0.25313115,0.20091093,0.40384662,0.9610047,0.030500686,0.18380952,0.32500228,0.37635505,-0.11861393
13.723,-0.5516293,-0.5381804,-0.120851025,-0.12605296,0.8130268,-0.5399329,-0.26223466,0.004074159,-0.39437017,-0.20657408
13.699,-0.53713804,0.5988069,-0.14262258,-1.8165616,-0.47642106,-0.34692612,-0.5152362,-0.28697214,-1.0759267,0.48651785
13.675,-0.61056405,-0.828539,0.97886974,-0.029385114,0.22438511,0.5416322,0.16918293,0.9529082,0.40174836,0.22158964
13.651,0.22262955,-0.19508758,0.3717834,0.5443232,-0.24972908,0.29070505,-0.17693186,-0.28043285,0.38315967,0.560734
13.627,0.35247046,0.3175354,-0.30513814,0.36686593,-0.62158865,-0.77423525,0.29512075,0.48311538,0.2122929,-0.0148214195
13.603,0.70957404,-0.46519765,-0.025405644,-0.24249248,-0.08897039,-0.6163039,0.51384264,0.13618606,-0.20585953,0.67580825
13.578,0.26963797,-0.7843696,-0.18313698,-0.827179,-0.5061892,-0.24233156,-0.16724254,-0.73473114,-0.18491916,0.1063739
13.554,-0.50554985,-0.37388584,0.26953465,1.1445905,-0.53172106,-0.51694334,0.046916768,-0.8535684,-0.8559461,-0.072336234
13.53,-0.06499801,-0.48884192,0.8516806,-0.12700136,0.6679712,-0.087633595,-0.77081317,0.11965142,-0.6711805,-0.28476804
13.506,-0.5092838,-0.08762556,-0.3949926,-0.011105341,-0.26761302,0.42829508,0.5731493,0.4371199,-0.8589801,-0.81908035
13.482,0.31185696,-0.6035068,0.45024526,-0.3250558,0.05280123,0.7415417,0.04961906,0.5209043,0.021342793,0.058012784
13.458,-0.20303082,0.08164876,-0.42115486,0.03581439,0.71323484,-0.35599422,-0.32468447,0.36055452,0.7622755,-0.34127232
13.434,-0.17457548,-0.30727282,0.9411398,0.3816282,0.10362259,0.3468877,-0.4349563,-0.7972942,-0.668326,-0.24749643
13.41,-0.31709462,-0.050352544,0.19940598,-0.13939953,0.3981113,-0.1953786,-0.80479497,-0.5755201,0.13480674,0.4609679
13.386,0.5364396,0.9591961,0.44547242,0.51650244,0.34699276,-0.0046648122,0.3680665,-0.48890597,-0.093199916,-0.042560328
13.362,-0.32798976,-0.38839775,0.344302,-0.27771232,-0.49606568,0.498434,-0.75589436,-0.2895819,0.09620735,-0.15378131
13.338,-0.04489167,-0.9947136,0.13600288,-0.26642,-0.00748785,0.2593636,-1.5223691,0.39599964,0.6751816,0.93546754
13.314,-0.33078766,0.44588622,0.1381929,-0.33997425,-0.95379883,0.6062305,-0.11906794,0.39907244,-0.6361569,0.4595968
13.29,0.42170328,-0.31494996,-0.22361039,0.13886447,-0.78368235,-0.8676412,-0.10436834,0.015421975,-0.8487266,-0.24675877
13.266,0.48987815,-0.11733076,-0.07176449,-0.77265084,0.019248744,-1.238992,-0.3583188,-0.5211945,-0.33217278,-0.57577837
13.242,0.25140873,-0.13297044,0.41270092,-0.57702994,0.06493074,0.00087854825,0.24217404,0.76241535,0.33303982,-0.78487647
13.218,0.46742958,-1.3164502,0.75196195,-0.03134217,-1.4738735,0.85577095,0.04116163,0.5017669,0.53222305,0.2354032
13.194,0.59886813,-0.5388895,-1.0076667,0.65411985,-0.4419712,0.02723737,0.85977864,0.121833965,0.48203012,0.4958488
13.17,0.10801247,0.076185375,-0.50880235,-0.07375625,-1.2832502,0.19913533,-0.19630325,0.3593596,0.76044613,0.29332265
13.146,-0.13040051,-0.10372201,0.44468638,0.044257097,0.030109754,-0.14955756,-0.47635862,0.3641489,-0.036199637,-0.35162112
13.122,-0.5932361,-0.21380055,0.054283686,-0.15134765,-0.072524935,0.09156503,0.38129556,-0.5004601,0.7058264,0.51371
13.097,-0.280098,-0.7342177,-0.16589284,-0.15494432,-0.17589685,0.13872598,0.27451426,-0.60245943,-0.45762083,0.2964723
13.073,0.30483094,0.34516457,-0.15860909,0.06386486,-0.66326654,0.4891882,-0.6796913,-0.437465,-0.5027649,-0.32665604
13.049,-0.28290924,0.01034656,0.07994409,0.069280244,-0.5394738,-0.60539407,-0.41318595,0.24847604,-0.54991335,0.235325
13.025,0.118225254,0.07363194,0.23833461,-0.49134165,0.1941706,-0.787665,0.40545985,0.35887435,0.18838531,-0.91315675
13.001,0.14729516,-0.25399178,0.7449481,0.27084124,0.12079446,0.070975795,0.23486835,0.14575504,0.078114405,-0.67288375
12.977,-0.38984475,-0.25066915,0.79982483,-0.2702641,0.7832872,-0.6338893,0.15614118,1.2501283,-0.46967408,-0.09022902
12.953,0.42343068,-0.7184797,0.730345,-0.554459,-0.104264274,0.26358646,0.33305016,0.13482237,-0.22098273,-0.25439706
12.929,-0.16528277,-0.56968176,-0.389485,0.06108823,0.1758633,-0.3409502,0.15189923,-0.16873865,0.40689147,0.119936444
12.905,-0.833504,-0.16839531,-0.5812429,0.6215527,-0.17821161,-1.0937629,0.39620999,-0.894889,0.04660672,-0.47628063
12.881,-0.75110644,0.19650957,0.48644966,0.53858244,-0.49359965,-0.452158,-0.07241948,0.44128996,0.17459178,0.33850938
12.857,-0.40933165,0.2465731,0.64778465,-0.47671217,0.775468,0.22370984,-0.014361328,-0.02625538,-1.2739106,-0.0002685711
12.833,0.9379077,0.46276444,-0.13135321,-0.28623423,0.026681228,-0.58223116,0.044085342,0.2055328,-0.0051591713,0.38396975
12.809,0.35831848,-1.5592588,-0.82281375,0.24780546,0.5928426,0.034005128,-0.592165,-0.09448671,-0.39292568,0.10555155
12.785,-0.52497196,-0.45842132,0.7007407,0.48724043,0.31697774,-0.12007388,0.13580377,-0.36722934,0.65498954,0.6116103
12.761,0.20211035,-0.4002657,-0.037250616,0.5391583,-0.7505042,0.43424812,-0.7945608,-0.9260217,-0.35823953,0.22743262
12.737,0.14899234,1.1564324,0.51937044,-0.106438905,0.043500368,-0.5775729,0.32113016,-0.11192811,-0.33529663,-0.7706552
12.713,-0.5159068,-0.011593777,-0.77100503,0.020060029,-0.054083038,-0.21194993,-0.6958184,-0.39043897,-0.54674304,0.009433602
12.689,-0.121267416,0.91287744,0.46210986,-0.100349374,0.068525545,-1.1009156,0.7198828,0.5478408,-0.2996577,-0.49881425
12.665,-0.21089897,0.62359875,-0.14946719,-0.4124609,-0.30498144,-0.3466957,-0.25295132,0.2599504,-0.35468927,-0.40487984
12.641,-0.38508993,0.5726013,-0.79231685,-0.19034764,0.22266276,-0.26443547,-0.27260664,-0.100912996,-0.23050182,0.032277104
12.616,-1.0330287,-0.119235024,-0.021990718,0.5094656,-0.89697933,-0.15103558,0.01257979,0.2689286,-1.0261694,0.21462756
12.592,-0.51988196,-0.3105982,-0.20015591,0.2922109,0.304926,0.4955291,0.529853,0.15828651,0.031746395,0.18509844
12.568,-0.6698995,0.5788113,0.57061493,0.041015495,0.61389136,0.054050367,-0.31994373,0.16631888,-0.42969462,-0.5103177
12.544,0.38902724,-0.7628265,-1.1238321,0.39399022,-0.52903897,0.6016988,0.2714502,0.2978819,-0.92403066,-0.5365505
12.52,0.663742,0.080199264,0.5280293,0.4019641,0.4468726,-0.39571092,-1.1043586,-0.7514679,-0.069367886,0.44491193
12.496,-0.19352569,1.1699167,0.18901262,-0.06737443,-0.9768598,0.087800846,-0.5562739,-0.6180349,-0.037567914,-0.315258
12.472,-0.32326168,0.3001151,0.11766523,1.100059,-0.40397036,-0.044816967,-0.84452045,-0.28569922,-1.0878738,0.6851533
12.448,0.3488353,0.086261794,-0.03726189,0.20210363,-0.69115525,0.06509509,-1.0139623,-0.33101407,-0.6301687,-0.5187185
12.424,0.49840215,0.18726172,-0.10113503,0.3016657,0.4760224,-0.6337696,0.021684114,0.42692158,-0.19145177,-0.21916158
12.4,0.54239655,0.52627075,-0.03993233,-0.7072781,-0.26416865,-0.53762263,-0.19517936,-0.47170842,-0.7311884,0.02100277
12.376,0.33101153,1.069623,-0.086935,0.035321776,-0.50258994,0.027513415,0.6375282,-0.51690304,-0.07510043,-0.20504974
12.352,-0.35779232,0.16127412,-0.4126554,-0.25895074,-1.0825684,0.6041629,-0.47361514,0.04762418,0.05296695,0.44141945
12.328,-0.46537498,0.08678645,0.006558899,-0.4938125,0.7658697,0.35421103,0.2762266,-0.12104048,-0.20223022,1.0667562
12.304,-0.7613615,-0.14491072,0.22390936,0.21935202,-0.124668926,0.21892318,0.17369688,-0.26948068,1.0609002,0.99220103
12.28,-0.04743373,-0.7546865,-0.28642568,0.15788718,0.3240528,-0.021214241,0.3062646,-0.27357033,0.05784174,0.27783018
12.256,0.056609612,-0.13206676,1.5439442,-0.86908233,0.9699613,0.3548329,1.0994852,0.7147707,-0.1794454,0.23819962
12.232,0.49551326,-0.12877187,1.1168946,0.3129821,-0.48724917,1.6329372,-0.024904879,-0.41329876,-0.9845141,0.5988313
12.208,0.14236508,0.044987828,0.18601078,0.50849277,-0.91044,-0.3635875,-0.24656956,0.5661855,0.33315352,1.4007646
12.184,0.36827603,0.8299777,-0.41091338,0.11140821,0.102591634,-0.1796868,-0.52837837,0.22846314,0.29787853,-0.7657091
12.159,0.061929896,0.17719315,0.110587575,-0.43006858,0.037638854,-0.4139039,-0.46605247,-0.13519245,-0.10980061,-0.50346553
12.135,-0.7653457,-0.80784386,0.2539358,0.11578725,-0.5111487,-0.51517093,-0.10867042,0.3602718,-1.1667613,0.2910977
12.111,0.059856735,-0.8523809,-0.1679573,0.55317974,-0.22808972,0.22919181,0.24178961,0.52059895,0.34601858,-1.1430575
12.087,-0.28377867,-1.0132126,-0.8033392,0.21651717,0.1597612,0.3064746,0.019088661,0.2464109,-0.030549817,-1.2346965
12.063,0.20476799,0.2618573,-0.39666834,0.41219366,-0.29260737,0.15976231,-0.29105833,-0.50122714,-0.14007108,-1.0711398
12.039,0.20190045,0.10905839,-0.16895472,-0.08601307,0.89636934,-0.22091055,-0.0057490505,0.32158017,0.29551387,0.3937984
12.015,0.4324273,0.26803908,0.5702882,-0.8999226,-0.81248444,-0.09636255,0.3824497,0.475929,0.46040127,0.16877885
11.991,-0.20156619,0.18071342,-0.38301837,-0.10138626,-0.05284459,0.13599336,0.59385216,-0.10828466,0.3730464,0.19545273
11.967,0.04742289,1.0478848,0.3703233,0.08385213,-0.33551583,-0.28762037,0.31773514,0.23476656,0.047599964,0.3813825
11.943,0.50364274,-0.33246207,-0.6429579,-0.0010646773,-0.68969095,0.66698706,0.122224644,0.011833906,0.2277828,0.65670806
11.919,1.1820695,0.62804747,1.1100621,-1.0275304,-0.4707899,0.35295972,0.85005933,-0.34856167,-0.39083323,0.72318906
11.895,0.39275742,0.62970024,0.14074762,0.22152953,-0.98288345,0.10194458,0.60018975,0.31359324,-0.38118297,-0.4907271
11.871,-0.094508,0.830682,0.8401073,-0.21940535,0.009162539,0.616775,-0.50831217,0.76260966,-0.24468361,0.6545899
11.847,0.27293137,0.030613018,0.4791025,-0.49318907,-0.817857,0.31306595,0.7039364,-1.1778989,0.37447193,-0.0044475268
11.823,0.2860313,0.97055984,-0.18266104,-0.3917431,-1.2506591,-1.0772793,0.09524724,0.1437271,-0.44633088,0.040945373
11.799,0.28310397,-0.37632564,-0.41361412,-0.39002547,0.11763644,-0.3455591,-0.34534228,-0.4095571,0.18880036,0.30098757
11.775,-0.04030625,-0.06288353,-0.20175032,-0.2651341,-0.18747252,-1.1051046,0.06852455,0.6150632,-0.2511735,0.512034
11.751,0.08090128,-0.65803295,0.37210116,-0.13986506,-0.33915296,-0.022128351,-0.23024927,-0.034405537,-0.3497483,0.1614986
11.727,-0.73129874,-0.09687449,-0.53354686,0.6978821,-0.63977754,-0.1305585,-0.31719562,-0.36012825,0.5585845,-0.069353275
11.703,0.51787144,0.01238343,-0.27939713,0.67383623,-0.2661349,0.69919634,0.07177745,0.33592737,-0.15970741,0.43818173
11.678,-0.010329459,-0.47342348,-0.5863197,1.2602749,0.64197016,0.2522012,0.2908582,0.022382198,0.08511296,-0.48921567
11.654,-0.1970412,-0.12314385,0.4877865,-0.47274703,0.73969793,-0.53215104,0.08454038,-0.27415654,0.08344844,-0.42711425
11.63,0.052003525,0.49419987,0.41605738,0.86482996,-0.4563485,0.17304505,0.1914522,0.5561276,-0.1166579,-0.15492982
11.606,0.23328212,0.40577644,0.037971806,0.4584719,-0.5487427,-0.04119283,-0.32135797,0.53912747,-0.43482634,0.10199074
11.582,0.407037,0.09809709,1.1945981,0.24987745,0.8621643,0.09759413,0.33500198,-0.3839241,1.094175,0.18189083
11.558,0.030491866,-0.1311495,0.2592466,-0.20038721,-0.50895584,0.8395092,-1.0534838,-0.70559,0.022032179,0.5750493
11.534,-0.20048706,-0.95953697,0.49044538,-0.5972441,0.10511251,-0.110912465,0.6346615,-0.02181472,0.40437287,0.39708674
11.51,0.20868444,-0.15964185,0.9270082,0.41526964,-0.029211866,0.7659064,0.014377181,-0.051200245,0.35589075,0.043452337
11.486,-0.34721985,0.56033313,-0.19503617,0.27480382,-0.17068295,1.152978,-0.14256796,1.0382297,0.31426108,-0.089070365
11.462,1.0085533,-0.62616223,-0.22636795,0.36432004,-0.7190997,-0.06374756,0.3155995,0.8555889,-0.20407964,0.5154627
11.438,-0.40985265,-0.18477647,-0.603763,0.06767848,0.39605102,-0.38421658,-0.282399,-1.1492331,-0.480601,1.0947986
11.414,-0.485055,0.27484,-0.5073257,-0.24754882,-0.15409544,-0.090090804,0.5300733,0.52094895,-0.18643638,0.39175066
11.39,-0.7908988,-0.21018249,0.1071933,-0.04373855,-0.7433655,-0.18016645,0.1732955,0.27577478,0.108751915,-0.7561028
11.366,-0.7644617,-0.4952848,0.84496593,-0.21196325,-0.58003545,-0.32731715,-0.5646087,-1.0661569,-0.21686202,-0.31337062
11.342,-0.9582359,-0.32634518,0.06301359,-0.24781062,-0.042454828,-0.3601815,0.001129356,0.3811571,0.15926486,-0.36608344
11.318,-0.03690822,-0.11006792,-0.031077234,-1.0241641,0.37373537,-0.46680832,0.5365444,-0.14976425,-0.72899723,0.31919503
11.294,0.2757186,-1.0031877,1.1145421,-0.20018964,-0.49689612,-0.026490752,0.5318904,0.009613101,0.36857408,0.44608167
11.27,-0.51143056,-0.76001585,0.93272793,0.6381452,-0.0054917517,0.3397088,0.952832,-0.3895243,0.3375765,-0.12639666
11.246,0.711731,-0.086268805,-0.4181787,-0.19032238,-1.0491846,-0.397793,-0.11715303,-0.034692343,-0.61298823,0.009870731
11.222,-0.46649837,-0.57681155,1.1513605,0.22020203,0.89320666,0.35606706,-0.8572225,0.31519467,0.11361704,0.35759386
11.197,-0.06361603,0.20908724,0.68879396,0.3921752,-0.3969589,-0.03861818,-0.21332915,-0.25619072,-0.01487182,-0.91669863
11.173,-0.2311557,-0.60957736,-0.22244982,0.05889587,-0.37128034,-0.4365165,-0.40243006,0.8579809,1.2439966,-0.61231726
11.149,-0.35150582,0.63577354,-0.11348333,0.6681923,-0.61715955,-0.5337873,-1.0137097,-0.49220234,-0.46381325,-0.7349679
11.125,0.41996136,-0.15631907,0.33409327,0.8389769,-0.75910074,0.13846213,-0.46595523,-0.2519893,0.015248162,-0.05953061
11.101,0.26731476,-0.28828645,-0.5586827,-0.12016598,-0.25518396,-0.9997938,0.8664153,0.5759201,0.52441764,-0.10209784
11.077,-0.43976727,-0.2732937,0.68902457,0.55074525,-0.7683354,-0.32832503,-0.576947,1.1007189,0.56273276,-0.60176975
11.053,0.16526075,0.018302104,-0.43374658,-0.26350927,0.6773378,0.17632242,-0.3994786,-0.5515662,-0.35942808,0.8051713
11.029,-0.48428306,-1.29103,0.66712683,-0.1697536,1.2159302,0.49173358,-0.04688588,-0.51390845,0.42648974,-0.065938525
11.005,0.5003317,0.30704454,-0.42524186,-0.7043887,0.3377832,0.3514971,-0.49203527,-0.7390585,0.06140138,-0.14921655
10.981,-0.12802422,-0.08612697,-0.9331921,0.1366231,0.022907715,-0.63802814,-0.28603807,0.03937596,-0.5723693,0.47692236
10.957,0.23556904,0.006980208,0.43370306,-0.3306718,-0.76827496,-0.3864424,0.30707788,0.066497445,0.42648473,-0.22268575
10.933,0.11036121,0.13244404,-0.14204626,-0.41333833,0.38954902,-0.081812754,0.3287054,-1.2707958,-0.5034964,0.23332939
10.909,0.29035306,0.36591047,0.53672093,-0.446672,0.3446104,-0.889053,0.11239939,0.056264076,0.061711416,0.37523562
