age_kyr_bp,null_000,null_001,null_002,null_003,null_004,null_005,null_006,null_007,null_008,null_009
14.699,10.219148,18.375332,19.116865,5.2353096,-0.50019056,-32.25068,-16.784822,-22.580015,13.04013,-25.42213
14.682,22.070498,-56.176796,-27.792616,-19.134602,37.596115,23.954811,-29.552677,-26.935638,-28.388924,-0.6998848
14.665,16.081518,-1.5951382,13.014543,1.3302813,-18.117054,1.1980087,-51.153866,28.857958,47.15615,-23.845604
14.647,-6.008492,39.505814,-38.13281,20.221598,-67.71095,5.264952,24.292696,-62.712017,-18.538618,33.12967
14.63,38.298363,5.9619837,8.354148,-7.1851964,-38.257607,-27.468206,-52.669846,-9.742084,43.59616,-39.408028
14.613,-15.5064335,-11.995097,16.28912,-43.86264,-11.707724,14.725566,-0.40430918,-12.207055,12.875694,8.039458
14.595,-11.205267,10.335221,25.027477,-49.036114,25.669035,-13.468218,16.814945,54.052376,5.931047,-41.221256
14.578,39.283257,-21.655354,-25.18114,-41.050724,-63.446163,-35.48212,14.04903,33.2982,-40.481525,37.990353
14.561,-5.6281276,44.952297,3.3064687,-13.835946,-32.09861,51.58661,23.02316,19.768253,52.881786,-47.987717
14.544,4.782827,70.69881,-15.734355,-73.75677,22.695267,-45.43921,5.2600164,-25.234592,10.800999,30.555971
14.527,-19.887772,50.37474,6.0268693,36.0711,-11.008156,41.708046,43.440876,-66.3298,29.750559,-8.525411
14.509,43.03075,3.1139014,6.2052655,55.083897,-23.678928,60.785217,20.539644,-0.7640856,-16.723627,40.141228
14.492,46.634827,-32.890823,0.77730757,0.7697548,-41.53106,-52.894882,-8.664042,6.812506,-4.7199874,47.672153
14.475,-0.65401757,-40.577824,28.497883,10.125755,44.684464,-22.358406,19.527775,37.7692,31.800098,11.888119
14.458,10.176041,31.943546,35.906803,-11.961897,9.792027,6.0089765,24.88549,44.18765,-0.9038817,-40.19936
14.441,-33.460487,42.874733,-13.981798,40.17385,17.533323,28.265736,29.724745,-25.03376,-34.888577,-12.97487
14.423,26.669373,-16.136528,11.139773,-4.7273173,-11.951242,49.24375,-25.53023,27.002928,5.598718,-51.865105
14.407,-20.168993,-32.84631,-15.371488,22.85738,10.144273,4.1592703,39.51568,-7.8240776,9.10317,21.774002
14.391,-34.80302,40.646465,17.18085,29.305647,-38.89592,34.859325,46.89867,13.080362,-21.615135,8.098112
14.374,63.95623,13.887482,-51.477684,27.31318,-40.143944,5.2883587,9.63886,-4.681885,-24.628185,-43.721066
14.358,51.751755,-47.15759,-21.665537,-13.524692,-41.210766,1.6171414,-73.210434,-79.51542,-59.711765,19.570574
14.342,6.2608447,-33.770905,-30.799725,-20.826515,-41.770977,3.6669364,-11.266184,-3.1650865,20.650702,-65.45696
14.327,-43.05884,25.891495,40.642742,-49.447315,-60.08598,4.0982523,24.917643,-30.637146,33.12475,-22.403576
